	annotatorLabels	genre	goldLabels	pairID	promptID	sentence1	sentence1BinaryParse	sentence1Parse	sentence2	sentence2BinaryParse	sentence2Parse	tokenizedSentence1	gongLabelSentence1	tokenizedSentence2	gongLabelSentence2
2481	contradiction	telephone	contradiction	56322c	56322	and i don't think that that's fair i don't think it's fair you know to the kids and and to the people that are sick and i know that you know	( and ( i ( ( do n't ) ( think ( that ( that ( 's ( fair ( ( ( i ( ( do n't ) ( ( ( think ( it ( 's ( fair ( you ( know ( to ( the kids ) ) ) ) ) ) ) ) and ) ( and ( to ( ( the people ) ( that ( are sick ) ) ) ) ) ) ) ) and ) ( i ( know ( that ( you know ) ) ) ) ) ) ) ) ) ) ) ) )	(ROOT (FRAG (CC and) (NP (NP (FW i)) (SBAR (S (VP (VBP do) (RB n't) (VP (VB think) (SBAR (IN that) (S (NP (DT that)) (VP (VBZ 's) (ADJP (JJ fair) (SBAR (S (S (NP (FW i)) (VP (VBP do) (RB n't) (VP (VP (VB think) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ fair) (SBAR (S (NP (PRP you)) (VP (VBP know) (PP (TO to) (NP (DT the) (NNS kids))))))))))) (CC and) (VP (VB and) (PP (TO to) (NP (NP (DT the) (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADJP (JJ sick))))))))))) (CC and) (S (NP (FW i)) (VP (VBP know) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP know)))))))))))))))))))	Life's unfair, it doesn't matter if you're a kid or if you're sick.	( ( Life ( 's unfair ) ) ( , ( it ( ( ( does n't ) ( matter ( ( ( if ( you ( 're ( a kid ) ) ) ) or ) ( if ( you ( 're sick ) ) ) ) ) ) . ) ) ) )	(ROOT (S (S (NP (NNP Life)) (VP (VBZ 's) (ADJP (JJ unfair)))) (, ,) (NP (PRP it)) (VP (VBZ does) (RB n't) (VP (VB matter) (SBAR (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (NP (DT a) (NN kid))))) (CC or) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (ADJP (JJ sick)))))))) (. .)))	"['<s>', 'and', 'Ġi', 'Ġdon', ""'t"", 'Ġthink', 'Ġthat', 'Ġthat', ""'s"", 'Ġfair', 'Ġi', 'Ġdon', ""'t"", 'Ġthink', 'Ġit', ""'s"", 'Ġfair', 'Ġyou', 'Ġknow', 'Ġto', 'Ġthe', 'Ġkids', 'Ġand', 'Ġand', 'Ġto', 'Ġthe', 'Ġpeople', 'Ġthat', 'Ġare', 'Ġsick', 'Ġand', 'Ġi', 'Ġknow', 'Ġthat', 'Ġyou', 'Ġknow', '</s>']"	[0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0]	"['<s>', 'Life', ""'s"", 'Ġunfair', ',', 'Ġit', 'Ġdoesn', ""'t"", 'Ġmatter', 'Ġif', 'Ġyou', ""'re"", 'Ġa', 'Ġkid', 'Ġor', 'Ġif', 'Ġyou', ""'re"", 'Ġsick', '.', '</s>']"	[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2482	contradiction	fiction	contradiction	121387c	121387	Midnight would bring a late train that I could scramble aboard.	( Midnight ( ( would ( ( bring ( a ( late train ) ) ) ( that ( I ( could ( scramble aboard ) ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Midnight)) (VP (MD would) (VP (VB bring) (NP (DT a) (JJ late) (NN train)) (SBAR (IN that) (S (NP (PRP I)) (VP (MD could) (VP (VB scramble) (ADVP (RB aboard)))))))) (. .)))	The train would arrive in the afternoon.	( ( The train ) ( ( would ( arrive ( in ( the afternoon ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NN train)) (VP (MD would) (VP (VB arrive) (PP (IN in) (NP (DT the) (NN afternoon))))) (. .)))	['<s>', 'Mid', 'night', 'Ġwould', 'Ġbring', 'Ġa', 'Ġlate', 'Ġtrain', 'Ġthat', 'ĠI', 'Ġcould', 'Ġscramble', 'Ġaboard', '.', '</s>']	[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]	['<s>', 'The', 'Ġtrain', 'Ġwould', 'Ġarrive', 'Ġin', 'Ġthe', 'Ġafternoon', '.', '</s>']	[0 0 0 0 0 1 0 0 0 0]
2483	contradiction	telephone	contradiction	112225c	112225	but then we started watching it and and like the new ones are pretty cool because because they got like uh like special like especially things that like fuck with your mind	( but ( then ( we ( ( ( ( started ( watching it ) ) and ) ( and ( like ( the ( new ones ) ) ) ) ) ( ( are ( pretty cool ) ) ( ( because because ) ( they ( got ( ( like uh ) ( like ( special ( like ( ( especially things ) ( that ( ( like fuck ) ( with ( your mind ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	(ROOT (FRAG (S (CC but) (ADVP (RB then)) (NP (PRP we)) (VP (VP (VBD started) (S (VP (VBG watching) (NP (PRP it))))) (CC and) (PRN (CC and) (PP (IN like) (NP (DT the) (JJ new) (NNS ones)))) (VP (VBP are) (ADJP (RB pretty) (JJ cool)) (SBAR (IN because) (IN because) (S (NP (PRP they)) (VP (VBD got) (VP (VB like) (INTJ (UH uh)) (PP (IN like) (NP (NP (JJ special)) (PP (IN like) (NP (NP (RB especially) (NNS things)) (SBAR (WHNP (WDT that)) (S (VP (VBP like) (NP (NN fuck)) (PP (IN with) (NP (PRP$ your) (NN mind)))))))))))))))))))	There is nothing new or special about watching it.	( There ( ( is ( ( ( nothing new ) or ) ( special ( about ( watching it ) ) ) ) ) . ) )	(ROOT (S (NP (EX There)) (VP (VBZ is) (ADJP (ADJP (NN nothing) (JJ new)) (CC or) (ADJP (JJ special) (PP (IN about) (S (VP (VBG watching) (NP (PRP it)))))))) (. .)))	['<s>', 'but', 'Ġthen', 'Ġwe', 'Ġstarted', 'Ġwatching', 'Ġit', 'Ġand', 'Ġand', 'Ġlike', 'Ġthe', 'Ġnew', 'Ġones', 'Ġare', 'Ġpretty', 'Ġcool', 'Ġbecause', 'Ġbecause', 'Ġthey', 'Ġgot', 'Ġlike', 'Ġuh', 'Ġlike', 'Ġspecial', 'Ġlike', 'Ġespecially', 'Ġthings', 'Ġthat', 'Ġlike', 'Ġfuck', 'Ġwith', 'Ġyour', 'Ġmind', '</s>']	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0]	['<s>', 'There', 'Ġis', 'Ġnothing', 'Ġnew', 'Ġor', 'Ġspecial', 'Ġabout', 'Ġwatching', 'Ġit', '.', '</s>']	[0 0 0 0 0 0 0 1 0 0 0 0]
2484	contradiction	telephone	contradiction	85490c	85490	yeah is that right	( yeah ( is ( that right ) ) )	(ROOT (S (NP (NN yeah)) (VP (VBZ is) (ADJP (RB that) (JJ right)))))	Is that wrong?	( ( ( Is that ) wrong ) ? )	(ROOT (SQ (VBZ Is) (NP (DT that)) (ADJP (JJ wrong)) (. ?)))	['<s>', 'yeah', 'Ġis', 'Ġthat', 'Ġright', '</s>']	[0 0 0 1 0 0]	['<s>', 'Is', 'Ġthat', 'Ġwrong', '?', '</s>']	[0 0 1 0 0 0]
2485	contradiction	slate	contradiction	69640c	69640	Raves for this chronicle of the 1991 storm of the century that swallowed up a boatload of New England fishermen.	( ( ( ( Raves ( for ( this chronicle ) ) ) ( of ( the ( 1991 storm ) ) ) ) ( of ( ( the century ) ( that ( ( swallowed up ) ( ( a boatload ) ( of ( New ( England fishermen ) ) ) ) ) ) ) ) ) . )	(ROOT (NP (NP (NNS Raves)) (PP (IN for) (NP (DT this) (NN chronicle))) (PP (IN of) (NP (DT the) (CD 1991) (NN storm))) (PP (IN of) (NP (NP (DT the) (NN century)) (SBAR (WHNP (WDT that)) (S (VP (VBN swallowed) (PRT (RP up)) (NP (NP (DT a) (NN boatload)) (PP (IN of) (NP (NNP New) (NNP England) (NNS fishermen))))))))) (. .)))	The storm of the century was in 1958.	( ( ( The storm ) ( of ( the century ) ) ) ( ( was ( in 1958 ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN storm)) (PP (IN of) (NP (DT the) (NN century)))) (VP (VBD was) (PP (IN in) (NP (CD 1958)))) (. .)))	['<s>', 'R', 'aves', 'Ġfor', 'Ġthis', 'Ġchron', 'icle', 'Ġof', 'Ġthe', 'Ġ1991', 'Ġstorm', 'Ġof', 'Ġthe', 'Ġcentury', 'Ġthat', 'Ġswallowed', 'Ġup', 'Ġa', 'Ġboat', 'load', 'Ġof', 'ĠNew', 'ĠEngland', 'Ġfishermen', '.', '</s>']	[0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0]	['<s>', 'The', 'Ġstorm', 'Ġof', 'Ġthe', 'Ġcentury', 'Ġwas', 'Ġin', 'Ġ1958', '.', '</s>']	[0 0 1 0 0 0 0 1 0 0 0]
2486	contradiction	telephone	contradiction	30643c	30643	uh-huh yeah um that you know kind of goes along it it it's a small enough school where people can know each other and and they can work together to thwart off problems when when you've got a high school with you know three or four thousand students	( ( ( uh-huh ( yeah um ) ) ( that ( you ( know ( kind of ) ) ) ) ) ( ( ( ( ( goes ( along it ) ) ( it ( it ( 's ( ( a ( small ( enough school ) ) ) ( where ( people ( can ( know ( each other ) ) ) ) ) ) ) ) ) ) and ) ( and ( they ( can ( ( work together ) ( to ( ( thwart off ) problems ) ) ) ) ) ) ) ( when ( ( when ( you ( 've ( ( got ( a ( high school ) ) ) ( with you ) ) ) ) ) ( know ( ( ( ( three or ) four ) thousand ) students ) ) ) ) ) )	(ROOT (S (NP (NP (JJ uh-huh) (NN yeah) (NN um)) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP know) (ADVP (NN kind) (IN of)))))) (VP (VP (VBZ goes) (PP (IN along) (NP (PRP it))) (NP (NP (PRP it)) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (JJ small) (JJ enough) (NN school)) (SBAR (WHADVP (WRB where)) (S (NP (NNS people)) (VP (MD can) (VP (VB know) (NP (DT each) (JJ other)))))))))))) (CC and) (PRN (CC and) (S (NP (PRP they)) (VP (MD can) (VP (VB work) (PRT (RP together)) (S (VP (TO to) (VP (VB thwart) (PRT (RP off)) (NP (NNS problems))))))))) (SBAR (WHADVP (WRB when)) (S (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP 've) (VP (VBN got) (NP (DT a) (JJ high) (NN school)) (PP (IN with) (NP (PRP you))))))) (VP (VBP know) (NP (QP (CD three) (CC or) (CD four) (CD thousand)) (NNS students))))))))	The school is too big for people to really get to know each other.	( ( The school ) ( ( ( is ( too ( big ( for people ) ) ) ) ( to ( really ( get ( to ( know ( each other ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NN school)) (VP (VBZ is) (ADJP (RB too) (JJ big) (PP (IN for) (NP (NNS people)))) (S (VP (TO to) (VP (ADVP (RB really)) (VB get) (S (VP (TO to) (VP (VB know) (NP (DT each) (JJ other))))))))) (. .)))	"['<s>', 'uh', '-', 'h', 'uh', 'Ġyeah', 'Ġum', 'Ġthat', 'Ġyou', 'Ġknow', 'Ġkind', 'Ġof', 'Ġgoes', 'Ġalong', 'Ġit', 'Ġit', 'Ġit', ""'s"", 'Ġa', 'Ġsmall', 'Ġenough', 'Ġschool', 'Ġwhere', 'Ġpeople', 'Ġcan', 'Ġknow', 'Ġeach', 'Ġother', 'Ġand', 'Ġand', 'Ġthey', 'Ġcan', 'Ġwork', 'Ġtogether', 'Ġto', 'Ġthwart', 'Ġoff', 'Ġproblems', 'Ġwhen', 'Ġwhen', 'Ġyou', ""'ve"", 'Ġgot', 'Ġa', 'Ġhigh', 'Ġschool', 'Ġwith', 'Ġyou', 'Ġknow', 'Ġthree', 'Ġor', 'Ġfour', 'Ġthousand', 'Ġstudents', '</s>']"	"[0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0]"	['<s>', 'The', 'Ġschool', 'Ġis', 'Ġtoo', 'Ġbig', 'Ġfor', 'Ġpeople', 'Ġto', 'Ġreally', 'Ġget', 'Ġto', 'Ġknow', 'Ġeach', 'Ġother', '.', '</s>']	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2487	contradiction	telephone	contradiction	94986c	94986	you know since the women's movement in the well seventies and you know we've come a long way but i think it's still a still  good ways to go	( you ( know ( since ( ( ( ( ( ( the ( women 's ) ) movement ) ( in ( the well ) ) ) seventies ) and ) ( ( ( you ( know ( we ( 've ( come ( a ( long way ) ) ) ) ) ) ) but ) ( i ( think ( it ( ( 's still ) ( ( a ( ( still good ) ways ) ) ( to go ) ) ) ) ) ) ) ) ) ) )	(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (IN since) (S (S (NP (NP (NP (DT the) (NNS women) (POS 's)) (NN movement)) (PP (IN in) (NP (DT the) (NN well)))) (VP (VBZ seventies))) (CC and) (S (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBN come) (NP (DT a) (JJ long) (NN way)))))))) (CC but) (S (NP (FW i)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB still)) (NP (NP (DT a) (ADJP (RB still) (JJ good)) (NNS ways)) (SBAR (S (VP (TO to) (VP (VB go)))))))))))))))))	The women's movement solved everything and we don't need to do anything anymore.	( ( ( ( ( ( The ( women 's ) ) movement ) ( solved everything ) ) and ) ( we ( ( do n't ) ( need ( to ( ( do anything ) anymore ) ) ) ) ) ) . )	(ROOT (S (S (NP (NP (DT The) (NNS women) (POS 's)) (NN movement)) (VP (VBD solved) (NP (NN everything)))) (CC and) (S (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB need) (S (VP (TO to) (VP (VB do) (NP (NN anything)) (ADVP (RB anymore)))))))) (. .)))	"['<s>', 'you', 'Ġknow', 'Ġsince', 'Ġthe', 'Ġwomen', ""'s"", 'Ġmovement', 'Ġin', 'Ġthe', 'Ġwell', 'Ġsevent', 'ies', 'Ġand', 'Ġyou', 'Ġknow', 'Ġwe', ""'ve"", 'Ġcome', 'Ġa', 'Ġlong', 'Ġway', 'Ġbut', 'Ġi', 'Ġthink', 'Ġit', ""'s"", 'Ġstill', 'Ġa', 'Ġstill', 'Ġ', 'Ġgood', 'Ġways', 'Ġto', 'Ġgo', '</s>']"	[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0]	"['<s>', 'The', 'Ġwomen', ""'s"", 'Ġmovement', 'Ġsolved', 'Ġeverything', 'Ġand', 'Ġwe', 'Ġdon', ""'t"", 'Ġneed', 'Ġto', 'Ġdo', 'Ġanything', 'Ġanymore', '.', '</s>']"	[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
2488	contradiction	government	contradiction	113261c	113261	The increase in one asset is offset by an equal decrease in another asset (or by an equal increase in liabilities).	( ( ( The increase ) ( in ( one asset ) ) ) ( ( is ( ( offset ( by ( ( an ( equal decrease ) ) ( in ( another asset ) ) ) ) ) ( -LRB- ( ( or ( by ( ( an ( equal increase ) ) ( in liabilities ) ) ) ) -RRB- ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN increase)) (PP (IN in) (NP (CD one) (NN asset)))) (VP (VBZ is) (VP (VBN offset) (PP (IN by) (NP (NP (DT an) (JJ equal) (NN decrease)) (PP (IN in) (NP (DT another) (NN asset))))) (PRN (-LRB- -LRB-) (FRAG (CC or) (PP (IN by) (NP (NP (DT an) (JJ equal) (NN increase)) (PP (IN in) (NP (NNS liabilities)))))) (-RRB- -RRB-)))) (. .)))	.When an asset increases it means there is no decreasing at all in other assets.	( ( . ( When ( ( an asset ) ( increases ( it ( means ( there ( is ( ( ( no decreasing ) ( at all ) ) ( in ( other assets ) ) ) ) ) ) ) ) ) ) ) . )	(ROOT (S (VP (VB .) (SBAR (WHADVP (WRB When)) (S (NP (DT an) (NN asset)) (VP (VBZ increases) (SBAR (S (NP (PRP it)) (VP (VBZ means) (SBAR (S (NP (EX there)) (VP (VBZ is) (NP (NP (DT no) (VBG decreasing)) (ADVP (IN at) (DT all)) (PP (IN in) (NP (JJ other) (NNS assets)))))))))))))) (. .)))	['<s>', 'The', 'Ġincrease', 'Ġin', 'Ġone', 'Ġasset', 'Ġis', 'Ġoffset', 'Ġby', 'Ġan', 'Ġequal', 'Ġdecrease', 'Ġin', 'Ġanother', 'Ġasset', 'Ġ(', 'or', 'Ġby', 'Ġan', 'Ġequal', 'Ġincrease', 'Ġin', 'Ġliabilities', ').', '</s>']	[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0]	['<s>', '.', 'When', 'Ġan', 'Ġasset', 'Ġincreases', 'Ġit', 'Ġmeans', 'Ġthere', 'Ġis', 'Ġno', 'Ġdecreasing', 'Ġat', 'Ġall', 'Ġin', 'Ġother', 'Ġassets', '.', '</s>']	[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0]
2489	contradiction	telephone	contradiction	91502c	91502	i would i would love to go there i mean like again again not now but at some point to go see what what this is like i mean this this is am azing because this is this is an this is an example of an entirely different culture that wants to be like us like you said before as well so it'd be interesting to watch	( i ( ( ( would i ) ( would ( love ( to ( go ( there i ) ) ) ) ) ) ( mean ( like ( ( ( ( ( again again ) not ) now ) but ) ( at ( some ( point ( to ( go ( see ( ( ( what ( ( what ( this ( is ( like ( i ( mean this ) ) ) ) ) ) ( this ( is ( ( am azing ) ( because ( this ( is ( this ( is ( an ( this ( is ( ( an example ) ( of ( ( an ( ( entirely different ) culture ) ) ( that ( wants ( to ( ( be ( like us ) ) ( like ( you ( said before ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( as well ) ) ( so ( it ( 'd ( be ( interesting ( to watch ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	(ROOT (X (X (SYM i)) (NP (SQ (MD would) (NP (FW i)) (VP (MD would) (VP (VB love) (S (VP (TO to) (VP (VB go) (S (NP (EX there)) (ADJP (JJ i))))))))) (VP (VB mean) (PP (IN like) (UCP (ADVP (ADVP (RB again)) (RB again) (RB not) (ADVP (RB now))) (CC but) (PP (IN at) (NP (DT some) (NN point) (S (VP (TO to) (VP (VB go) (VP (VB see) (NP (SBAR (WHNP (WP what)) (S (SBAR (WHNP (WP what)) (S (NP (DT this)) (VP (VBZ is) (SBAR (IN like) (S (NP (FW i)) (VP (VBP mean) (NP (DT this)))))))) (NP (DT this)) (VP (VBZ is) (NP (RB am) (VBG azing) (SBAR (IN because) (S (NP (DT this)) (VP (VBZ is) (NP (NP (DT this)) (SBAR (S (VP (VBZ is) (NP (DT an) (S (NP (DT this)) (VP (VBZ is) (NP (NP (DT an) (NN example)) (PP (IN of) (NP (NP (DT an) (ADJP (RB entirely) (JJ different)) (NN culture)) (SBAR (WHNP (WDT that)) (S (VP (VBZ wants) (S (VP (TO to) (VP (VB be) (PP (IN like) (NP (PRP us))) (SBAR (IN like) (S (NP (PRP you)) (VP (VBD said) (ADVP (RB before)))))))))))))))))))))))))))) (CONJP (RB as) (RB well)) (SBAR (IN so) (S (NP (PRP it)) (VP (MD 'd) (VP (VB be) (ADJP (JJ interesting) (S (VP (TO to) (VP (VB watch))))))))))))))))))))))	I think I would hate traveling there because it's so similar to our own culture.	( I ( ( think ( I ( would ( hate ( ( traveling there ) ( because ( it ( 's ( so ( similar ( to ( our ( own culture ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP I)) (VP (MD would) (VP (VB hate) (S (VP (VBG traveling) (ADVP (RB there)) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (RB so) (JJ similar) (PP (TO to) (NP (PRP$ our) (JJ own) (NN culture)))))))))))))) (. .)))	"['<s>', 'i', 'Ġwould', 'Ġi', 'Ġwould', 'Ġlove', 'Ġto', 'Ġgo', 'Ġthere', 'Ġi', 'Ġmean', 'Ġlike', 'Ġagain', 'Ġagain', 'Ġnot', 'Ġnow', 'Ġbut', 'Ġat', 'Ġsome', 'Ġpoint', 'Ġto', 'Ġgo', 'Ġsee', 'Ġwhat', 'Ġwhat', 'Ġthis', 'Ġis', 'Ġlike', 'Ġi', 'Ġmean', 'Ġthis', 'Ġthis', 'Ġis', 'Ġam', 'Ġa', 'zing', 'Ġbecause', 'Ġthis', 'Ġis', 'Ġthis', 'Ġis', 'Ġan', 'Ġthis', 'Ġis', 'Ġan', 'Ġexample', 'Ġof', 'Ġan', 'Ġentirely', 'Ġdifferent', 'Ġculture', 'Ġthat', 'Ġwants', 'Ġto', 'Ġbe', 'Ġlike', 'Ġus', 'Ġlike', 'Ġyou', 'Ġsaid', 'Ġbefore', 'Ġas', 'Ġwell', 'Ġso', 'Ġit', ""'d"", 'Ġbe', 'Ġinteresting', 'Ġto', 'Ġwatch', '</s>']"	"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"	"['<s>', 'I', 'Ġthink', 'ĠI', 'Ġwould', 'Ġhate', 'Ġtraveling', 'Ġthere', 'Ġbecause', 'Ġit', ""'s"", 'Ġso', 'Ġsimilar', 'Ġto', 'Ġour', 'Ġown', 'Ġculture', '.', '</s>']"	[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
2490	contradiction	fiction	contradiction	116634c	116634	She didn't wait long to come here.	( She ( ( ( did n't ) ( ( wait long ) ( to ( come here ) ) ) ) . ) )	(ROOT (S (NP (PRP She)) (VP (VBD did) (RB n't) (VP (VB wait) (ADVP (RB long)) (S (VP (TO to) (VP (VB come) (ADVP (RB here))))))) (. .)))	She had to wait for three days.	( She ( ( had ( to ( wait ( for ( three days ) ) ) ) ) . ) )	(ROOT (S (NP (PRP She)) (VP (VBD had) (S (VP (TO to) (VP (VB wait) (PP (IN for) (NP (CD three) (NNS days))))))) (. .)))	"['<s>', 'She', 'Ġdidn', ""'t"", 'Ġwait', 'Ġlong', 'Ġto', 'Ġcome', 'Ġhere', '.', '</s>']"	[0 0 0 0 0 0 0 0 0 0 0]	['<s>', 'She', 'Ġhad', 'Ġto', 'Ġwait', 'Ġfor', 'Ġthree', 'Ġdays', '.', '</s>']	[0 0 0 0 0 0 0 0 0 0]
2491	contradiction	telephone	contradiction	8390c	8390	oh i think that they should go ahead and go to the uh fourteen one i to me it's just fair you know and equal it seem like every area should have an equal voice	( ( oh i ) ( think ( that ( they ( should ( ( ( go ahead ) and ) ( ( go ( to ( the ( uh ( fourteen one ) ) ) ) ) ( ( i ( to me ) ) ( it ( 's ( ( ( just ( fair ( you know ) ) ) and ) ( equal ( it ( seem ( like ( ( every area ) ( should ( have ( an ( equal voice ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	(ROOT (S (NP (NNP oh) (NNP i)) (VP (VBP think) (SBAR (IN that) (S (NP (PRP they)) (VP (MD should) (VP (VP (VB go) (ADVP (RB ahead))) (CC and) (VP (VB go) (PP (TO to) (NP (DT the) (JJ uh) (CD fourteen) (CD one))) (NP (NP (FW i)) (PP (TO to) (NP (PRP me))) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADJP (ADJP (RB just) (JJ fair) (SBAR (S (NP (PRP you)) (VP (VBP know))))) (CC and) (ADJP (JJ equal) (SBAR (S (NP (PRP it)) (VP (VBP seem) (SBAR (IN like) (S (NP (DT every) (NN area)) (VP (MD should) (VP (VB have) (NP (DT an) (JJ equal) (NN voice)))))))))))))))))))))))	No one should have a say. 	( ( No one ) ( ( should ( have ( a say ) ) ) . ) )	(ROOT (S (NP (DT No) (NN one)) (VP (MD should) (VP (VB have) (NP (DT a) (NN say)))) (. .)))	"['<s>', 'oh', 'Ġi', 'Ġthink', 'Ġthat', 'Ġthey', 'Ġshould', 'Ġgo', 'Ġahead', 'Ġand', 'Ġgo', 'Ġto', 'Ġthe', 'Ġuh', 'Ġfourteen', 'Ġone', 'Ġi', 'Ġto', 'Ġme', 'Ġit', ""'s"", 'Ġjust', 'Ġfair', 'Ġyou', 'Ġknow', 'Ġand', 'Ġequal', 'Ġit', 'Ġseem', 'Ġlike', 'Ġevery', 'Ġarea', 'Ġshould', 'Ġhave', 'Ġan', 'Ġequal', 'Ġvoice', '</s>']"	"[0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0]"	['<s>', 'No', 'Ġone', 'Ġshould', 'Ġhave', 'Ġa', 'Ġsay', '.', 'Ġ', '</s>']	[0 0 0 0 1 0 0 0 0 0]
2492	contradiction	slate	contradiction	102379c	102379	You would, however, receive an affectionate reception if you were a domestic animal--sorry again, the term preferred by animal lovers is date.	( ( You ( would ( ( , ( however , ) ) ( ( receive ( an ( affectionate reception ) ) ) ( if ( you ( ( were ( ( ( a ( domestic animal ) ) -- ) sorry ) ) again ) ) ) ) ) ) ) ( , ( ( ( the ( term preferred ) ) ( by ( animal lovers ) ) ) ( ( is date ) . ) ) ) )	(ROOT (S (S (NP (PRP You)) (VP (MD would) (VP (PRN (, ,) (ADVP (RB however)) (, ,)) (VB receive) (NP (DT an) (JJ affectionate) (NN reception)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBD were) (NP (NP (DT a) (JJ domestic) (NN animal)) (: --) (ADJP (JJ sorry))) (ADVP (RB again)))))))) (, ,) (NP (NP (DT the) (NN term) (VBD preferred)) (PP (IN by) (NP (NN animal) (NNS lovers)))) (VP (VBZ is) (NP (NN date))) (. .)))	If you are a domestic animal, you will not be welcomed.	( ( If ( you ( are ( a ( domestic animal ) ) ) ) ) ( , ( you ( ( ( will not ) ( be welcomed ) ) . ) ) ) )	(ROOT (S (SBAR (IN If) (S (NP (PRP you)) (VP (VBP are) (NP (DT a) (JJ domestic) (NN animal))))) (, ,) (NP (PRP you)) (VP (MD will) (RB not) (VP (VB be) (VP (VBN welcomed)))) (. .)))	['<s>', 'You', 'Ġwould', ',', 'Ġhowever', ',', 'Ġreceive', 'Ġan', 'Ġaffection', 'ate', 'Ġreception', 'Ġif', 'Ġyou', 'Ġwere', 'Ġa', 'Ġdomestic', 'Ġanimal', '--', 'sorry', 'Ġagain', ',', 'Ġthe', 'Ġterm', 'Ġpreferred', 'Ġby', 'Ġanimal', 'Ġlovers', 'Ġis', 'Ġdate', '.', '</s>']	[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]	['<s>', 'If', 'Ġyou', 'Ġare', 'Ġa', 'Ġdomestic', 'Ġanimal', ',', 'Ġyou', 'Ġwill', 'Ġnot', 'Ġbe', 'Ġwelcomed', '.', '</s>']	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
